Index,Video_ID,Stress_Score
6425,6426_1079_IWW_HAP_XX_stress_0.10,0.10
6426,6427_1079_IWW_NEU_XX_stress_0.20,0.20
6427,6428_1079_IWW_SAD_XX_stress_0.75,0.75
6428,6429_1079_MTI_ANG_XX_stress_0.90,0.90
6429,6430_1079_MTI_DIS_XX_stress_0.70,0.70
6430,6431_1079_MTI_FEA_XX_stress_0.90,0.90
6431,6432_1079_MTI_HAP_XX_stress_0.10,0.10
6432,6433_1079_MTI_NEU_XX_stress_0.20,0.20
6433,6434_1079_MTI_SAD_XX_stress_0.75,0.75
6434,6435_1079_TAI_ANG_XX_stress_0.90,0.90
6435,6436_1079_TAI_DIS_XX_stress_0.70,0.70
6436,6437_1079_TAI_FEA_XX_stress_0.90,0.90
6437,6438_1079_TAI_HAP_XX_stress_0.10,0.10
6438,6439_1079_TAI_NEU_XX_stress_0.20,0.20
6439,6440_1079_TAI_SAD_XX_stress_0.75,0.75
6440,6441_1079_TIE_ANG_XX_stress_0.90,0.90
6441,6442_1079_TIE_DIS_XX_stress_0.70,0.70
6442,6443_1079_TIE_FEA_XX_stress_0.90,0.90
6443,6444_1079_TIE_HAP_XX_stress_0.10,0.10
6444,6445_1079_TIE_NEU_XX_stress_0.20,0.20
6445,6446_1079_TIE_SAD_XX_stress_0.75,0.75
6446,6447_1079_TSI_ANG_XX_stress_0.90,0.90
6447,6448_1079_TSI_DIS_XX_stress_0.70,0.70
6448,6449_1079_TSI_FEA_XX_stress_0.90,0.90
6449,6450_1079_TSI_HAP_XX_stress_0.10,0.10
6450,6451_1079_TSI_NEU_XX_stress_0.20,0.20
6451,6452_1079_TSI_SAD_XX_stress_0.75,0.75
6452,6453_1079_WSI_ANG_XX_stress_0.90,0.90
6453,6454_1079_WSI_DIS_XX_stress_0.70,0.70
6454,6455_1079_WSI_FEA_XX_stress_0.90,0.90
6455,6456_1079_WSI_HAP_XX_stress_0.10,0.10
6456,6457_1079_WSI_NEU_XX_stress_0.20,0.20
6457,6458_1079_WSI_SAD_XX_stress_0.75,0.75
6458,6459_1080_DFA_ANG_XX_stress_0.90,0.90
6459,6460_1080_DFA_DIS_XX_stress_0.70,0.70
6460,6461_1080_DFA_FEA_XX_stress_0.90,0.90
6461,6462_1080_DFA_HAP_XX_stress_0.10,0.10
6462,6463_1080_DFA_NEU_XX_stress_0.20,0.20
6463,6464_1080_DFA_SAD_XX_stress_0.75,0.75
6464,6465_1080_IEO_ANG_HI_stress_1.00,1.00
6465,6466_1080_IEO_ANG_LO_stress_0.80,0.80
6466,6467_1080_IEO_ANG_MD_stress_0.90,0.90
6467,6468_1080_IEO_DIS_HI_stress_0.80,0.80
6468,6469_1080_IEO_DIS_LO_stress_0.60,0.60
6469,6470_1080_IEO_DIS_MD_stress_0.70,0.70
6470,6471_1080_IEO_FEA_HI_stress_1.00,1.00
6471,6472_1080_IEO_FEA_LO_stress_0.80,0.80
6472,6473_1080_IEO_FEA_MD_stress_0.90,0.90
6473,6474_1080_IEO_HAP_HI_stress_0.00,0.00
6474,6475_1080_IEO_HAP_LO_stress_0.20,0.20
6475,6476_1080_IEO_HAP_MD_stress_0.10,0.10
6476,6477_1080_IEO_NEU_XX_stress_0.20,0.20
6477,6478_1080_IEO_SAD_HI_stress_0.90,0.90
6478,6479_1080_IEO_SAD_LO_stress_0.60,0.60
6479,6480_1080_IEO_SAD_MD_stress_0.75,0.75
6480,6481_1080_IOM_ANG_XX_stress_0.90,0.90
6481,6482_1080_IOM_DIS_XX_stress_0.70,0.70
6482,6483_1080_IOM_FEA_XX_stress_0.90,0.90
6483,6484_1080_IOM_HAP_XX_stress_0.10,0.10
6484,6485_1080_IOM_NEU_XX_stress_0.20,0.20
6485,6486_1080_IOM_SAD_XX_stress_0.75,0.75
6486,6487_1080_ITH_ANG_XX_stress_0.90,0.90
6487,6488_1080_ITH_DIS_XX_stress_0.70,0.70
6488,6489_1080_ITH_FEA_XX_stress_0.90,0.90
6489,6490_1080_ITH_HAP_XX_stress_0.10,0.10
6490,6491_1080_ITH_NEU_XX_stress_0.20,0.20
6491,6492_1080_ITH_SAD_XX_stress_0.75,0.75
6492,6493_1080_ITS_ANG_XX_stress_0.90,0.90
6493,6494_1080_ITS_DIS_XX_stress_0.70,0.70
6494,6495_1080_ITS_FEA_XX_stress_0.90,0.90
6495,6496_1080_ITS_HAP_XX_stress_0.10,0.10
6496,6497_1080_ITS_NEU_XX_stress_0.20,0.20
6497,6498_1080_ITS_SAD_XX_stress_0.75,0.75
6498,6499_1080_IWL_ANG_XX_stress_0.90,0.90
6499,6500_1080_IWL_DIS_XX_stress_0.70,0.70
6500,6501_1080_IWL_FEA_XX_stress_0.90,0.90
6501,6502_1080_IWL_HAP_XX_stress_0.10,0.10
6502,6503_1080_IWL_NEU_XX_stress_0.20,0.20
6503,6504_1080_IWL_SAD_XX_stress_0.75,0.75
6504,6505_1080_IWW_ANG_XX_stress_0.90,0.90
6505,6506_1080_IWW_DIS_XX_stress_0.70,0.70
6506,6507_1080_IWW_FEA_XX_stress_0.90,0.90
6507,6508_1080_IWW_HAP_XX_stress_0.10,0.10
6508,6509_1080_IWW_NEU_XX_stress_0.20,0.20
6509,6510_1080_IWW_SAD_XX_stress_0.75,0.75
6510,6511_1080_MTI_ANG_XX_stress_0.90,0.90
6511,6512_1080_MTI_DIS_XX_stress_0.70,0.70
6512,6513_1080_MTI_FEA_XX_stress_0.90,0.90
6513,6514_1080_MTI_HAP_XX_stress_0.10,0.10
6514,6515_1080_MTI_NEU_XX_stress_0.20,0.20
6515,6516_1080_MTI_SAD_XX_stress_0.75,0.75
6516,6517_1080_TAI_ANG_XX_stress_0.90,0.90
6517,6518_1080_TAI_DIS_XX_stress_0.70,0.70
6518,6519_1080_TAI_FEA_XX_stress_0.90,0.90
6519,6520_1080_TAI_HAP_XX_stress_0.10,0.10
6520,6521_1080_TAI_NEU_XX_stress_0.20,0.20
6521,6522_1080_TAI_SAD_XX_stress_0.75,0.75
6522,6523_1080_TIE_ANG_XX_stress_0.90,0.90
6523,6524_1080_TIE_DIS_XX_stress_0.70,0.70
6524,6525_1080_TIE_FEA_XX_stress_0.90,0.90
6525,6526_1080_TIE_HAP_XX_stress_0.10,0.10
6526,6527_1080_TIE_NEU_XX_stress_0.20,0.20
6527,6528_1080_TIE_SAD_XX_stress_0.75,0.75
6528,6529_1080_TSI_ANG_XX_stress_0.90,0.90
6529,6530_1080_TSI_DIS_XX_stress_0.70,0.70
6530,6531_1080_TSI_FEA_XX_stress_0.90,0.90
6531,6532_1080_TSI_HAP_XX_stress_0.10,0.10
6532,6533_1080_TSI_NEU_XX_stress_0.20,0.20
6533,6534_1080_TSI_SAD_XX_stress_0.75,0.75
6534,6535_1080_WSI_ANG_XX_stress_0.90,0.90
6535,6536_1080_WSI_DIS_XX_stress_0.70,0.70
6536,6537_1080_WSI_FEA_XX_stress_0.90,0.90
6537,6538_1080_WSI_HAP_XX_stress_0.10,0.10
6538,6539_1080_WSI_NEU_XX_stress_0.20,0.20
6539,6540_1080_WSI_SAD_XX_stress_0.75,0.75
6540,6541_1081_DFA_ANG_XX_stress_0.90,0.90
6541,6542_1081_DFA_DIS_XX_stress_0.70,0.70
6542,6543_1081_DFA_FEA_XX_stress_0.90,0.90
6543,6544_1081_DFA_HAP_XX_stress_0.10,0.10
6544,6545_1081_DFA_NEU_XX_stress_0.20,0.20
6545,6546_1081_DFA_SAD_XX_stress_0.75,0.75
6546,6547_1081_IEO_ANG_HI_stress_1.00,1.00
6547,6548_1081_IEO_ANG_LO_stress_0.80,0.80
6548,6549_1081_IEO_ANG_MD_stress_0.90,0.90
6549,6550_1081_IEO_DIS_HI_stress_0.80,0.80
6550,6551_1081_IEO_DIS_LO_stress_0.60,0.60
6551,6552_1081_IEO_DIS_MD_stress_0.70,0.70
6552,6553_1081_IEO_FEA_HI_stress_1.00,1.00
6553,6554_1081_IEO_FEA_LO_stress_0.80,0.80
6554,6555_1081_IEO_FEA_MD_stress_0.90,0.90
6555,6556_1081_IEO_HAP_HI_stress_0.00,0.00
6556,6557_1081_IEO_HAP_LO_stress_0.20,0.20
6557,6558_1081_IEO_HAP_MD_stress_0.10,0.10
6558,6559_1081_IEO_NEU_XX_stress_0.20,0.20
6559,6560_1081_IEO_SAD_HI_stress_0.90,0.90
6560,6561_1081_IEO_SAD_LO_stress_0.60,0.60
6561,6562_1081_IEO_SAD_MD_stress_0.75,0.75
6562,6563_1081_IOM_ANG_XX_stress_0.90,0.90
6563,6564_1081_IOM_DIS_XX_stress_0.70,0.70
6564,6565_1081_IOM_FEA_XX_stress_0.90,0.90
6565,6566_1081_IOM_HAP_XX_stress_0.10,0.10
6566,6567_1081_IOM_NEU_XX_stress_0.20,0.20
6567,6568_1081_IOM_SAD_XX_stress_0.75,0.75
6568,6569_1081_ITH_ANG_XX_stress_0.90,0.90
6569,6570_1081_ITH_DIS_XX_stress_0.70,0.70
6570,6571_1081_ITH_FEA_XX_stress_0.90,0.90
6571,6572_1081_ITH_HAP_XX_stress_0.10,0.10
6572,6573_1081_ITH_NEU_XX_stress_0.20,0.20
6573,6574_1081_ITH_SAD_XX_stress_0.75,0.75
6574,6575_1081_ITS_ANG_XX_stress_0.90,0.90
6575,6576_1081_ITS_DIS_XX_stress_0.70,0.70
6576,6577_1081_ITS_FEA_XX_stress_0.90,0.90
6577,6578_1081_ITS_HAP_XX_stress_0.10,0.10
6578,6579_1081_ITS_NEU_XX_stress_0.20,0.20
6579,6580_1081_ITS_SAD_XX_stress_0.75,0.75
6580,6581_1081_IWL_ANG_XX_stress_0.90,0.90
6581,6582_1081_IWL_DIS_XX_stress_0.70,0.70
6582,6583_1081_IWL_FEA_XX_stress_0.90,0.90
6583,6584_1081_IWL_HAP_XX_stress_0.10,0.10
6584,6585_1081_IWL_NEU_XX_stress_0.20,0.20
6585,6586_1081_IWL_SAD_XX_stress_0.75,0.75
6586,6587_1081_IWW_ANG_XX_stress_0.90,0.90
6587,6588_1081_IWW_DIS_XX_stress_0.70,0.70
6588,6589_1081_IWW_FEA_XX_stress_0.90,0.90
6589,6590_1081_IWW_HAP_XX_stress_0.10,0.10
6590,6591_1081_IWW_NEU_XX_stress_0.20,0.20
6591,6592_1081_IWW_SAD_XX_stress_0.75,0.75
6592,6593_1081_MTI_ANG_XX_stress_0.90,0.90
6593,6594_1081_MTI_DIS_XX_stress_0.70,0.70
6594,6595_1081_MTI_FEA_XX_stress_0.90,0.90
6595,6596_1081_MTI_HAP_XX_stress_0.10,0.10
6596,6597_1081_MTI_NEU_XX_stress_0.20,0.20
6597,6598_1081_MTI_SAD_XX_stress_0.75,0.75
6598,6599_1081_TAI_ANG_XX_stress_0.90,0.90
6599,6600_1081_TAI_DIS_XX_stress_0.70,0.70
6600,6601_1081_TAI_FEA_XX_stress_0.90,0.90
6601,6602_1081_TAI_HAP_XX_stress_0.10,0.10
6602,6603_1081_TAI_NEU_XX_stress_0.20,0.20
6603,6604_1081_TAI_SAD_XX_stress_0.75,0.75
6604,6605_1081_TIE_ANG_XX_stress_0.90,0.90
6605,6606_1081_TIE_DIS_XX_stress_0.70,0.70
6606,6607_1081_TIE_FEA_XX_stress_0.90,0.90
6607,6608_1081_TIE_HAP_XX_stress_0.10,0.10
6608,6609_1081_TIE_NEU_XX_stress_0.20,0.20
6609,6610_1081_TIE_SAD_XX_stress_0.75,0.75
6610,6611_1081_TSI_ANG_XX_stress_0.90,0.90
6611,6612_1081_TSI_DIS_XX_stress_0.70,0.70
6612,6613_1081_TSI_FEA_XX_stress_0.90,0.90
6613,6614_1081_TSI_HAP_XX_stress_0.10,0.10
6614,6615_1081_TSI_NEU_XX_stress_0.20,0.20
6615,6616_1081_TSI_SAD_XX_stress_0.75,0.75
6616,6617_1081_WSI_ANG_XX_stress_0.90,0.90
6617,6618_1081_WSI_DIS_XX_stress_0.70,0.70
6618,6619_1081_WSI_FEA_XX_stress_0.90,0.90
6619,6620_1081_WSI_HAP_XX_stress_0.10,0.10
6620,6621_1081_WSI_NEU_XX_stress_0.20,0.20
6621,6622_1081_WSI_SAD_XX_stress_0.75,0.75
6622,6623_1082_DFA_ANG_XX_stress_0.90,0.90
6623,6624_1082_DFA_DIS_XX_stress_0.70,0.70
6624,6625_1082_DFA_FEA_XX_stress_0.90,0.90
6625,6626_1082_DFA_HAP_XX_stress_0.10,0.10
6626,6627_1082_DFA_NEU_XX_stress_0.20,0.20
6627,6628_1082_DFA_SAD_XX_stress_0.75,0.75
6628,6629_1082_IEO_ANG_HI_stress_1.00,1.00
6629,6630_1082_IEO_ANG_LO_stress_0.80,0.80
6630,6631_1082_IEO_ANG_MD_stress_0.90,0.90
6631,6632_1082_IEO_DIS_HI_stress_0.80,0.80
6632,6633_1082_IEO_DIS_LO_stress_0.60,0.60
6633,6634_1082_IEO_DIS_MD_stress_0.70,0.70
6634,6635_1082_IEO_FEA_HI_stress_1.00,1.00
6635,6636_1082_IEO_FEA_LO_stress_0.80,0.80
6636,6637_1082_IEO_FEA_MD_stress_0.90,0.90
6637,6638_1082_IEO_HAP_HI_stress_0.00,0.00
6638,6639_1082_IEO_HAP_LO_stress_0.20,0.20
6639,6640_1082_IEO_HAP_MD_stress_0.10,0.10
6640,6641_1082_IEO_NEU_XX_stress_0.20,0.20
6641,6642_1082_IEO_SAD_HI_stress_0.90,0.90
6642,6643_1082_IEO_SAD_LO_stress_0.60,0.60
6643,6644_1082_IEO_SAD_MD_stress_0.75,0.75
6644,6645_1082_IOM_ANG_XX_stress_0.90,0.90
6645,6646_1082_IOM_DIS_XX_stress_0.70,0.70
6646,6647_1082_IOM_FEA_XX_stress_0.90,0.90
6647,6648_1082_IOM_HAP_XX_stress_0.10,0.10
6648,6649_1082_IOM_NEU_XX_stress_0.20,0.20
6649,6650_1082_IOM_SAD_XX_stress_0.75,0.75
6650,6651_1082_ITH_ANG_XX_stress_0.90,0.90
6651,6652_1082_ITH_DIS_XX_stress_0.70,0.70
6652,6653_1082_ITH_FEA_XX_stress_0.90,0.90
6653,6654_1082_ITH_HAP_XX_stress_0.10,0.10
6654,6655_1082_ITH_NEU_XX_stress_0.20,0.20
6655,6656_1082_ITH_SAD_XX_stress_0.75,0.75
6656,6657_1082_ITS_ANG_XX_stress_0.90,0.90
6657,6658_1082_ITS_DIS_XX_stress_0.70,0.70
6658,6659_1082_ITS_FEA_XX_stress_0.90,0.90
6659,6660_1082_ITS_HAP_XX_stress_0.10,0.10
6660,6661_1082_ITS_NEU_XX_stress_0.20,0.20
6661,6662_1082_ITS_SAD_XX_stress_0.75,0.75
6662,6663_1082_IWL_ANG_XX_stress_0.90,0.90
6663,6664_1082_IWL_DIS_XX_stress_0.70,0.70
6664,6665_1082_IWL_FEA_XX_stress_0.90,0.90
6665,6666_1082_IWL_HAP_XX_stress_0.10,0.10
6666,6667_1082_IWL_NEU_XX_stress_0.20,0.20
6667,6668_1082_IWL_SAD_XX_stress_0.75,0.75
6668,6669_1082_IWW_ANG_XX_stress_0.90,0.90
6669,6670_1082_IWW_DIS_XX_stress_0.70,0.70
6670,6671_1082_IWW_FEA_XX_stress_0.90,0.90
6671,6672_1082_IWW_HAP_XX_stress_0.10,0.10
6672,6673_1082_IWW_NEU_XX_stress_0.20,0.20
6673,6674_1082_IWW_SAD_XX_stress_0.75,0.75
6674,6675_1082_MTI_ANG_XX_stress_0.90,0.90
6675,6676_1082_MTI_DIS_XX_stress_0.70,0.70
6676,6677_1082_MTI_FEA_XX_stress_0.90,0.90
6677,6678_1082_MTI_HAP_XX_stress_0.10,0.10
6678,6679_1082_MTI_NEU_XX_stress_0.20,0.20
6679,6680_1082_MTI_SAD_XX_stress_0.75,0.75
6680,6681_1082_TAI_ANG_XX_stress_0.90,0.90
6681,6682_1082_TAI_DIS_XX_stress_0.70,0.70
6682,6683_1082_TAI_FEA_XX_stress_0.90,0.90
6683,6684_1082_TAI_HAP_XX_stress_0.10,0.10
6684,6685_1082_TAI_NEU_XX_stress_0.20,0.20
6685,6686_1082_TAI_SAD_XX_stress_0.75,0.75
6686,6687_1082_TIE_ANG_XX_stress_0.90,0.90
6687,6688_1082_TIE_DIS_XX_stress_0.70,0.70
6688,6689_1082_TIE_FEA_XX_stress_0.90,0.90
6689,6690_1082_TIE_HAP_XX_stress_0.10,0.10
6690,6691_1082_TIE_NEU_XX_stress_0.20,0.20
6691,6692_1082_TIE_SAD_XX_stress_0.75,0.75
6692,6693_1082_TSI_ANG_XX_stress_0.90,0.90
6693,6694_1082_TSI_DIS_XX_stress_0.70,0.70
6694,6695_1082_TSI_FEA_XX_stress_0.90,0.90
6695,6696_1082_TSI_HAP_XX_stress_0.10,0.10
6696,6697_1082_TSI_NEU_XX_stress_0.20,0.20
6697,6698_1082_TSI_SAD_XX_stress_0.75,0.75
6698,6699_1082_WSI_ANG_XX_stress_0.90,0.90
6699,6700_1082_WSI_DIS_XX_stress_0.70,0.70
6700,6701_1082_WSI_FEA_XX_stress_0.90,0.90
6701,6702_1082_WSI_HAP_XX_stress_0.10,0.10
6702,6703_1082_WSI_NEU_XX_stress_0.20,0.20
6703,6704_1082_WSI_SAD_XX_stress_0.75,0.75
6704,6705_1083_DFA_ANG_XX_stress_0.90,0.90
6705,6706_1083_DFA_DIS_XX_stress_0.70,0.70
6706,6707_1083_DFA_FEA_XX_stress_0.90,0.90
6707,6708_1083_DFA_HAP_XX_stress_0.10,0.10
6708,6709_1083_DFA_NEU_XX_stress_0.20,0.20
6709,6710_1083_DFA_SAD_XX_stress_0.75,0.75
6710,6711_1083_IEO_ANG_HI_stress_1.00,1.00
6711,6712_1083_IEO_ANG_LO_stress_0.80,0.80
6712,6713_1083_IEO_ANG_MD_stress_0.90,0.90
6713,6714_1083_IEO_DIS_HI_stress_0.80,0.80
6714,6715_1083_IEO_DIS_LO_stress_0.60,0.60
6715,6716_1083_IEO_DIS_MD_stress_0.70,0.70
6716,6717_1083_IEO_FEA_HI_stress_1.00,1.00
6717,6718_1083_IEO_FEA_LO_stress_0.80,0.80
6718,6719_1083_IEO_FEA_MD_stress_0.90,0.90
6719,6720_1083_IEO_HAP_HI_stress_0.00,0.00
6720,6721_1083_IEO_HAP_LO_stress_0.20,0.20
6721,6722_1083_IEO_HAP_MD_stress_0.10,0.10
6722,6723_1083_IEO_NEU_XX_stress_0.20,0.20
6723,6724_1083_IEO_SAD_HI_stress_0.90,0.90
6724,6725_1083_IEO_SAD_LO_stress_0.60,0.60
6725,6726_1083_IEO_SAD_MD_stress_0.75,0.75
6726,6727_1083_IOM_ANG_XX_stress_0.90,0.90
6727,6728_1083_IOM_DIS_XX_stress_0.70,0.70
6728,6729_1083_IOM_FEA_XX_stress_0.90,0.90
6729,6730_1083_IOM_HAP_XX_stress_0.10,0.10
6730,6731_1083_IOM_NEU_XX_stress_0.20,0.20
6731,6732_1083_IOM_SAD_XX_stress_0.75,0.75
6732,6733_1083_ITH_ANG_XX_stress_0.90,0.90
6733,6734_1083_ITH_DIS_XX_stress_0.70,0.70
6734,6735_1083_ITH_FEA_XX_stress_0.90,0.90
6735,6736_1083_ITH_HAP_XX_stress_0.10,0.10
6736,6737_1083_ITH_NEU_XX_stress_0.20,0.20
6737,6738_1083_ITH_SAD_XX_stress_0.75,0.75
6738,6739_1083_ITS_ANG_XX_stress_0.90,0.90
6739,6740_1083_ITS_DIS_XX_stress_0.70,0.70
6740,6741_1083_ITS_FEA_XX_stress_0.90,0.90
6741,6742_1083_ITS_HAP_XX_stress_0.10,0.10
6742,6743_1083_ITS_NEU_XX_stress_0.20,0.20
6743,6744_1083_ITS_SAD_XX_stress_0.75,0.75
6744,6745_1083_IWL_ANG_XX_stress_0.90,0.90
6745,6746_1083_IWL_DIS_XX_stress_0.70,0.70
6746,6747_1083_IWL_FEA_XX_stress_0.90,0.90
6747,6748_1083_IWL_HAP_XX_stress_0.10,0.10
6748,6749_1083_IWL_NEU_XX_stress_0.20,0.20
6749,6750_1083_IWL_SAD_XX_stress_0.75,0.75
6750,6751_1083_IWW_ANG_XX_stress_0.90,0.90
6751,6752_1083_IWW_DIS_XX_stress_0.70,0.70
6752,6753_1083_IWW_FEA_XX_stress_0.90,0.90
6753,6754_1083_IWW_HAP_XX_stress_0.10,0.10
6754,6755_1083_IWW_NEU_XX_stress_0.20,0.20
6755,6756_1083_IWW_SAD_XX_stress_0.75,0.75
6756,6757_1083_MTI_ANG_XX_stress_0.90,0.90
6757,6758_1083_MTI_DIS_XX_stress_0.70,0.70
6758,6759_1083_MTI_FEA_XX_stress_0.90,0.90
6759,6760_1083_MTI_HAP_XX_stress_0.10,0.10
6760,6761_1083_MTI_NEU_XX_stress_0.20,0.20
6761,6762_1083_MTI_SAD_XX_stress_0.75,0.75
6762,6763_1083_TAI_ANG_XX_stress_0.90,0.90
6763,6764_1083_TAI_DIS_XX_stress_0.70,0.70
6764,6765_1083_TAI_FEA_XX_stress_0.90,0.90
6765,6766_1083_TAI_HAP_XX_stress_0.10,0.10
6766,6767_1083_TAI_NEU_XX_stress_0.20,0.20
6767,6768_1083_TAI_SAD_XX_stress_0.75,0.75
6768,6769_1083_TIE_ANG_XX_stress_0.90,0.90
6769,6770_1083_TIE_DIS_XX_stress_0.70,0.70
6770,6771_1083_TIE_FEA_XX_stress_0.90,0.90
6771,6772_1083_TIE_HAP_XX_stress_0.10,0.10
6772,6773_1083_TIE_NEU_XX_stress_0.20,0.20
6773,6774_1083_TIE_SAD_XX_stress_0.75,0.75
6774,6775_1083_TSI_ANG_XX_stress_0.90,0.90
6775,6776_1083_TSI_DIS_XX_stress_0.70,0.70
6776,6777_1083_TSI_FEA_XX_stress_0.90,0.90
6777,6778_1083_TSI_HAP_XX_stress_0.10,0.10
6778,6779_1083_TSI_NEU_XX_stress_0.20,0.20
6779,6780_1083_TSI_SAD_XX_stress_0.75,0.75
6780,6781_1083_WSI_ANG_XX_stress_0.90,0.90
6781,6782_1083_WSI_DIS_XX_stress_0.70,0.70
6782,6783_1083_WSI_FEA_XX_stress_0.90,0.90
6783,6784_1083_WSI_HAP_XX_stress_0.10,0.10
6784,6785_1083_WSI_NEU_XX_stress_0.20,0.20
6785,6786_1083_WSI_SAD_XX_stress_0.75,0.75
6786,6787_1084_DFA_ANG_XX_stress_0.90,0.90
6787,6788_1084_DFA_DIS_XX_stress_0.70,0.70
6788,6789_1084_DFA_FEA_XX_stress_0.90,0.90
6789,6790_1084_DFA_HAP_XX_stress_0.10,0.10
6790,6791_1084_DFA_NEU_XX_stress_0.20,0.20
6791,6792_1084_DFA_SAD_XX_stress_0.75,0.75
6792,6793_1084_IEO_ANG_HI_stress_1.00,1.00
6793,6794_1084_IEO_ANG_LO_stress_0.80,0.80
6794,6795_1084_IEO_ANG_MD_stress_0.90,0.90
6795,6796_1084_IEO_DIS_HI_stress_0.80,0.80
6796,6797_1084_IEO_DIS_LO_stress_0.60,0.60
6797,6798_1084_IEO_DIS_MD_stress_0.70,0.70
6798,6799_1084_IEO_FEA_HI_stress_1.00,1.00
6799,6800_1084_IEO_FEA_LO_stress_0.80,0.80
6800,6801_1084_IEO_FEA_MD_stress_0.90,0.90
6801,6802_1084_IEO_HAP_HI_stress_0.00,0.00
6802,6803_1084_IEO_HAP_LO_stress_0.20,0.20
6803,6804_1084_IEO_HAP_MD_stress_0.10,0.10
6804,6805_1084_IEO_NEU_XX_stress_0.20,0.20
6805,6806_1084_IEO_SAD_HI_stress_0.90,0.90
6806,6807_1084_IEO_SAD_LO_stress_0.60,0.60
6807,6808_1084_IEO_SAD_MD_stress_0.75,0.75
6808,6809_1084_IOM_ANG_XX_stress_0.90,0.90
6809,6810_1084_IOM_DIS_XX_stress_0.70,0.70
6810,6811_1084_IOM_FEA_XX_stress_0.90,0.90
6811,6812_1084_IOM_HAP_XX_stress_0.10,0.10
6812,6813_1084_IOM_NEU_XX_stress_0.20,0.20
6813,6814_1084_IOM_SAD_XX_stress_0.75,0.75
6814,6815_1084_ITH_ANG_XX_stress_0.90,0.90
6815,6816_1084_ITH_DIS_XX_stress_0.70,0.70
6816,6817_1084_ITH_FEA_XX_stress_0.90,0.90
6817,6818_1084_ITH_HAP_XX_stress_0.10,0.10
6818,6819_1084_ITH_NEU_XX_stress_0.20,0.20
6819,6820_1084_ITH_SAD_XX_stress_0.75,0.75
6820,6821_1084_ITS_ANG_XX_stress_0.90,0.90
6821,6822_1084_ITS_DIS_XX_stress_0.70,0.70
6822,6823_1084_ITS_FEA_XX_stress_0.90,0.90
6823,6824_1084_ITS_HAP_XX_stress_0.10,0.10
6824,6825_1084_ITS_NEU_XX_stress_0.20,0.20
6825,6826_1084_ITS_SAD_XX_stress_0.75,0.75
6826,6827_1084_IWL_ANG_XX_stress_0.90,0.90
6827,6828_1084_IWL_DIS_XX_stress_0.70,0.70
6828,6829_1084_IWL_FEA_XX_stress_0.90,0.90
6829,6830_1084_IWL_HAP_XX_stress_0.10,0.10
6830,6831_1084_IWL_NEU_XX_stress_0.20,0.20
6831,6832_1084_IWL_SAD_XX_stress_0.75,0.75
6832,6833_1084_IWW_ANG_XX_stress_0.90,0.90
6833,6834_1084_IWW_DIS_XX_stress_0.70,0.70
6834,6835_1084_IWW_FEA_XX_stress_0.90,0.90
6835,6836_1084_IWW_HAP_XX_stress_0.10,0.10
6836,6837_1084_IWW_NEU_XX_stress_0.20,0.20
6837,6838_1084_IWW_SAD_XX_stress_0.75,0.75
6838,6839_1084_MTI_ANG_XX_stress_0.90,0.90
6839,6840_1084_MTI_DIS_XX_stress_0.70,0.70
6840,6841_1084_MTI_FEA_XX_stress_0.90,0.90
6841,6842_1084_MTI_HAP_XX_stress_0.10,0.10
6842,6843_1084_MTI_NEU_XX_stress_0.20,0.20
6843,6844_1084_MTI_SAD_XX_stress_0.75,0.75
6844,6845_1084_TAI_ANG_XX_stress_0.90,0.90
6845,6846_1084_TAI_DIS_XX_stress_0.70,0.70
6846,6847_1084_TAI_FEA_XX_stress_0.90,0.90
6847,6848_1084_TAI_HAP_XX_stress_0.10,0.10
6848,6849_1084_TAI_NEU_XX_stress_0.20,0.20
6849,6850_1084_TAI_SAD_XX_stress_0.75,0.75
6850,6851_1084_TIE_ANG_XX_stress_0.90,0.90
6851,6852_1084_TIE_DIS_XX_stress_0.70,0.70
6852,6853_1084_TIE_FEA_XX_stress_0.90,0.90
6853,6854_1084_TIE_HAP_XX_stress_0.10,0.10
6854,6855_1084_TIE_NEU_XX_stress_0.20,0.20
6855,6856_1084_TIE_SAD_XX_stress_0.75,0.75
6856,6857_1084_TSI_ANG_XX_stress_0.90,0.90
6857,6858_1084_TSI_DIS_XX_stress_0.70,0.70
6858,6859_1084_TSI_FEA_XX_stress_0.90,0.90
6859,6860_1084_TSI_HAP_XX_stress_0.10,0.10
6860,6861_1084_TSI_NEU_XX_stress_0.20,0.20
6861,6862_1084_TSI_SAD_XX_stress_0.75,0.75
6862,6863_1084_WSI_ANG_XX_stress_0.90,0.90
6863,6864_1084_WSI_DIS_XX_stress_0.70,0.70
6864,6865_1084_WSI_FEA_XX_stress_0.90,0.90
6865,6866_1084_WSI_HAP_XX_stress_0.10,0.10
6866,6867_1084_WSI_NEU_XX_stress_0.20,0.20
6867,6868_1084_WSI_SAD_XX_stress_0.75,0.75
6868,6869_1085_DFA_ANG_XX_stress_0.90,0.90
6869,6870_1085_DFA_DIS_XX_stress_0.70,0.70
6870,6871_1085_DFA_FEA_XX_stress_0.90,0.90
6871,6872_1085_DFA_HAP_XX_stress_0.10,0.10
6872,6873_1085_DFA_NEU_XX_stress_0.20,0.20
6873,6874_1085_DFA_SAD_XX_stress_0.75,0.75
6874,6875_1085_IEO_ANG_HI_stress_1.00,1.00
6875,6876_1085_IEO_ANG_LO_stress_0.80,0.80
